Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,Sentiment
76708,B0049ULB78,A2CSZ87RO4912T,"M. MCKNIGHT ""reviewer""",5,8,5,1168905600,Magical,"A slightly aggressive approach gives way to a fullness that is unmatched by the other so-called extra bold varieties. The finish is crisp, clean, and ultimately satisfying.  After several cups, one begins to contemplate that there might be an even darker, more fulfilling blend out there somewhere, perhaps being plucked from deep within a jungle or rain forest, or the side of a volcano.  Perchance there is, but until that is discovered, I must continue to let the magic wash across my taste buds, and deal with the sadness that follows the completion of a cup, knowing that the next cup has yet to be poured.<br /><br />Salut.",Positive
148890,B004Q3LBTG,A2DWCN1HGIRT0N,JennyD,0,0,3,1346889600,Best for smaller quantities,"When I made baby food I liked to make massive quantities, freeze them in ice cube trays, and store them in Gallon storage bags.  After using the Baby Brezza for a few months it stopped working.  The company quickly sent me a replacement part, however during that time I realized it was much easier to just steam fruits and/ or veggies on the stove and process in a food processor.  It was a much more efficient method.<br /><br />The 'set it and forget it' motto is nice, however it cannot be used with every food.  Most fruits (apples and pears for example) have to be drained after steaming and before processing.  This means you can't just set it and foroget it.  Certain vegetables (broccoli) require adding water prior to processing.<br /><br />This product would probably be best for making smaller quantities and if you don't already have a food processor.<br /><br />It also comes with great recipes which are all from (...)",Neutral
481086,B001216DLG,A10UA3ZI2NRJ58,DesertStar,2,5,2,1329868800,"Finely chopped little bits, NOT whole leaf wakame","I tried to look up information about this product on the Emerald Cove website before I ordered this wakame, but did not succeed in finding what I needed.  I am used to fairly large leaves of wakame in my miso soup.  This wakame is TINY BITS in the package.  It would be helpful if the seller defined ""Ready-to-use"" and posted this information since Emerald Cove has not.  I ordered this because I did not want wakame from the NE Japanese coast where, before the Fukushima nuclear disaster, the world's best macrobiotic quality wakame was harvested.<br /><br />I spoke with Great Eastern Sun who has the Emerald Cove brand.  They assured me that this wakame is 1st quality and that they have tested for heavy metals and pollutants, as it comes from a large bay off the coast of north-eastern China.  The tiny bits swelled up to perfect bite-size pieces after putting them in boiling water.<br /><br />In addition to grabbing heavy metals in the body, wakame prevents hyaluronic acid in the skin from breaking down so fast.  This acid keeps skin youthful.",Negative
193902,B005IW4WFY,A2O1XGC8TF6MAT,Terry Jokinen,0,0,5,1349568000,Kind Granola is a Winner!,This granola is a great breakfast cereal or on the go snack. Just a hint of peanut butter taste. My favorite out of all the different Kind products. Especially love that it is Gluten Free!,Positive
443376,B000MXJR7C,A3PW6V55QSD0FH,NorCal_parent,1,1,3,1340496000,"Product is good, packaging needs improvement",The packaging is rather painful to open.  They should design these with parents of new babies in mind.  Most food products with peel tops have one corner which is indicated as the side to open and the hard plastic has a crack allowing for the user to easily bend and peel the top.  No such luck with these tubs of baby food from Gerber.  It's not clear which side should be opened by the packaging and whichever one you choose will be equally stubborn before you can finally peel the top and feed your hungry baby.,Neutral
286559,B002DVNM7W,A33PVCHCQ2BTN0,Bali Bound,5,7,2,1308355200,"Very little flavor, I was disappointed","You'd think you can't go wrong with a basic staple like rice, right?  Unfortunately, I was disappointed with this rice.  Lotus Foods Madagascar Pink Rice was described as having a hint of spice flavor such as cinnamon or clove.  I didn't pick up on that in the slightest.  In fact, this rice had very little flavor at all.  I normally buy brown basmati rice, or Lotus Foods Forbidden Rice which are fantastic all by themselves.  Those rices can be enjoyed without a speck of salt or other seasoning added.  The Madagascar Pink can't begin to compare.<br /><br />I wish this had been available in a small package instead of an 11 pound sack.  I read the full description on the Lotus Foods website and I liked the idea of this rice.  The Amazon subscription price was a great deal, so I went for it.  I'll still eat the rice, of course, but it will be served in recipes that don't depend on the rice for flavor like other whole grain rices provide.",Negative
71126,B002PI82P0,A3CTDUZZIBA14B,"Brian A. Hall ""Amazon Junkie!""",8,8,5,1321315200,Expensive but worth it!!!!,"I have had this machine for 6 months now and use it every business day.  It has worked perfectly since day one.<br /><br />I used to go to Starbucks almost daily and now I can't tell you the last time I went. It has already paid for itself! I make a mocha for a coworker daily who helps cover the costs of the beans, milk and chocolate as well.<br /><br />IMPORTANT!!!  This machine takes some tweaking of all settings to get what you want how you want it.  It also takes tweaking of finding the right beans for your taste, right chocolate if you like mochas and even a good frothing pitcher to get a good froth.  I probably spent a month before I had what I wanted exactly.  For those looking for a Starbucks like mocha I use Starbucks espresso beans and Hershey's Special Dark chocolate syrup along with 2% milk.  It's nearly the same.<br /><br />As for the machine, in my opinion very low maintenance.  Make sure you empty the grounds container fairly regularly so it doesn't back up into the inner workings of the machine and you should be fine.<br /><br />As for the negative review that seemed most helpful to others....this person is correct about the grind and water settings.  If you make the grind too fine the machine will take forever to push the water through and you will wait 5 minutes just for one shot.  The key is to adjust it slowly. Meaning just make one small adjustment at a time and then let it make several shots before deciding.  I took an old bag of beans I had and just experimented on the settings until I got the flow just right.<br /><br />To be fair, I make mocha's, I like them strong with half the normal chocolate so I can taste the coffee, BUT, it's still sweetened to the point that if you really just want cappuccino I can't tell you if it makes it perfectly.  For the money I think it does a great job.  It may seem expensive but if you research these units you will find this is one of the cheaper ones.<br /><br />As for reliability, the above mentioned reviewer seemed to have a few issues.  I have not had any in 6 months of daily use.<br /><br />As for any cons: the water tank is OK but when you make two mochas daily I have to fill it up about every 3 days.  Since this is in my office not near a kitchen this isn't horribly convenient but still...I'm not really complaining, just mentioning it.  If you are really serious about this and going to make a lot of coffee, find one that hooks up to a water supply.  Otherwise, this is just fine.<br /><br />EDITED..... 1 year later....everything above still stands....works like a charm...still making 2 a day....",Positive
402267,B000H27NWO,A1HN63EC38Y9Q4,"Elizabeth Kadavi ""Nikongirl1""",0,1,3,1294272000,Too Much Pepper!!,"Really like this soup,but spoon by spoon-it gets hotter and hotter! Why in God's name did Bear Creek have to ruin this soup by putting way too much pepper in it? It's not necessary for them to add this amount of pepper to their mix-not eveybody likes this much pepper in their soup!If the consumer wants more pepper,they can add it themselves.You know the saying-you can always add it,but you can't take it out.SUCH a dissappointment...........",Neutral
6211,B002GWHCLK,A33JGP7NR4BV8W,"Tracie ""tracieknits""",1,4,2,1314144000,very lightly roasted,"This is not a deeply roasted or rich tasting coffee at all.  It's very light, with unevenly sized beans -- clearly a blend.  Some beans are normal size and some are tiny.  The hazelnut aroma and flavor is good, but this coffee is not strong at all -- even using twice as many grounds, I could not get enough coffee flavor from these beans.<br /><br />People who like very weak coffee will probably love this.  People who like Starbucks will not like this one bit.",Negative
473643,B000V6FTZY,A1F4EJ5897VA42,J. Tran,1,1,3,1212796800,Okay,"While the soup has great flavor, it can be on the salty side.  It also doesn't look appealing straight out of the can--it turns more into a soup-like texture once it is microwaved.  In addition, the soup is packed with chunks of beef and vegetables, which makes it a filling meal.  The can is designed to make it easy to open and the portions are huge.",Neutral
342971,B0012C7VLG,A3NZ5WIVQ9KWUD,Ron B,4,9,1,1346803200,Not for Everyone,"This product sounded so great. I started taking about two to four tbls. a day. After a week my lips started swelling, then the inside of my mouth started feeling strange and my tongue was very sensitive, then I started having what I thought was heartburn (which i never get) I would feel pressure in my thoart all the way down to my Solar plexis, By the end of the second week it became so intense I knew something was wrong with me, I just didn't know what. I thought ""I""m having an allergic reaction""(I'm not allergic to anything) so it took me awhile to catch on, the only new thing I added to my diet was the hemp hearts. I quite taking them, in one day  I started feeling better, by two days, started feeling normal again.<br />So just be careful, people can have an allergic reaction to this.",Negative
